case_id,prefix,k,next_act
615,register classify analyze analyze escalate,4,resolve
615,register classify analyze analyze escalate resolve,5,close
616,register,0,classify
616,register classify,1,analyze
616,register classify analyze,2,escalate
616,register classify analyze escalate,3,analyze
616,register classify analyze escalate analyze,4,resolve
616,register classify analyze escalate analyze resolve,5,close
617,register,0,classify
617,register classify,1,wait
617,register classify wait,2,escalate
617,register classify wait escalate,3,resolve
617,register classify wait escalate resolve,4,close
618,register,0,classify
618,register classify,1,analyze
618,register classify analyze,2,wait
618,register classify analyze wait,3,analyze
618,register classify analyze wait analyze,4,resolve
618,register classify analyze wait analyze resolve,5,close
619,register,0,classify
619,register classify,1,analyze
619,register classify analyze,2,resolve
619,register classify analyze resolve,3,resolve
619,register classify analyze resolve resolve,4,close
620,register,0,classify
620,register classify,1,escalate
620,register classify escalate,2,analyze
620,register classify escalate analyze,3,resolve
620,register classify escalate analyze resolve,4,close
621,register,0,classify
621,register classify,1,wait
621,register classify wait,2,wait
621,register classify wait wait,3,wait
621,register classify wait wait wait,4,resolve
621,register classify wait wait wait resolve,5,analyze
621,register classify wait wait wait resolve analyze,6,resolve
621,register classify wait wait wait resolve analyze resolve,7,close
622,register,0,classify
622,register classify,1,wait
622,register classify wait,2,resolve
622,register classify wait resolve,3,close
623,register,0,analyze
623,register analyze,1,analyze
623,register analyze analyze,2,escalate
623,register analyze analyze escalate,3,analyze
623,register analyze analyze escalate analyze,4,resolve
623,register analyze analyze escalate analyze resolve,5,close
624,register,0,classify
624,register classify,1,analyze
624,register classify analyze,2,escalate
624,register classify analyze escalate,3,analyze
624,register classify analyze escalate analyze,4,resolve
624,register classify analyze escalate analyze resolve,5,close
625,register,0,classify
625,register classify,1,analyze
625,register classify analyze,2,escalate
625,register classify analyze escalate,3,analyze
625,register classify analyze escalate analyze,4,resolve
625,register classify analyze escalate analyze resolve,5,close
626,register,0,classify
626,register classify,1,analyze
626,register classify analyze,2,escalate
626,register classify analyze escalate,3,analyze
626,register classify analyze escalate analyze,4,resolve
626,register classify analyze escalate analyze resolve,5,close
627,register,0,classify
627,register classify,1,analyze
627,register classify analyze,2,wait
627,register classify analyze wait,3,close
628,register,0,classify
628,register classify,1,analyze
628,register classify analyze,2,escalate
628,register classify analyze escalate,3,wait
628,register classify analyze escalate wait,4,analyze
628,register classify analyze escalate wait analyze,5,resolve
628,register classify analyze escalate wait analyze resolve,6,close
629,register,0,classify
629,register classify,1,analyze
629,register classify analyze,2,resolve
629,register classify analyze resolve,3,close
630,register,0,classify
630,register classify,1,analyze
630,register classify analyze,2,resolve
630,register classify analyze resolve,3,close
631,register,0,classify
631,register classify,1,analyze
631,register classify analyze,2,wait
631,register classify analyze wait,3,analyze
631,register classify analyze wait analyze,4,resolve
631,register classify analyze wait analyze resolve,5,close
632,register,0,classify
632,register classify,1,analyze
632,register classify analyze,2,escalate
632,register classify analyze escalate,3,analyze
632,register classify analyze escalate analyze,4,wait
632,register classify analyze escalate analyze wait,5,wait
632,register classify analyze escalate analyze wait wait,6,escalate
632,register classify analyze escalate analyze wait wait escalate,7,analyze
632,register classify analyze escalate analyze wait wait escalate analyze,8,escalate
632,register classify analyze escalate analyze wait wait escalate analyze escalate,9,analyze
632,register classify analyze escalate analyze wait wait escalate analyze escalate analyze,10,escalate
632,register classify analyze escalate analyze wait wait escalate analyze escalate analyze escalate,11,analyze
632,register classify analyze escalate analyze wait wait escalate analyze escalate analyze escalate analyze,12,escalate
632,register classify analyze escalate analyze wait wait escalate analyze escalate analyze escalate analyze escalate,13,analyze
632,register classify analyze escalate analyze wait wait escalate analyze escalate analyze escalate analyze escalate analyze,14,resolve
632,register classify analyze escalate analyze wait wait escalate analyze escalate analyze escalate analyze escalate analyze resolve,15,close
633,register,0,classify
633,register classify,1,analyze
633,register classify analyze,2,resolve
633,register classify analyze resolve,3,close
634,register,0,classify
634,register classify,1,analyze
634,register classify analyze,2,wait
634,register classify analyze wait,3,resolve
634,register classify analyze wait resolve,4,close
635,register,0,classify
635,register classify,1,analyze
635,register classify analyze,2,wait
635,register classify analyze wait,3,analyze
635,register classify analyze wait analyze,4,escalate
635,register classify analyze wait analyze escalate,5,resolve
635,register classify analyze wait analyze escalate resolve,6,resolve
635,register classify analyze wait analyze escalate resolve resolve,7,resolve
635,register classify analyze wait analyze escalate resolve resolve resolve,8,close
636,register,0,classify
636,register classify,1,escalate
636,register classify escalate,2,resolve
636,register classify escalate resolve,3,close
637,register,0,classify
637,register classify,1,analyze
637,register classify analyze,2,wait
637,register classify analyze wait,3,analyze
637,register classify analyze wait analyze,4,wait
637,register classify analyze wait analyze wait,5,analyze
637,register classify analyze wait analyze wait analyze,6,resolve
637,register classify analyze wait analyze wait analyze resolve,7,close
638,register,0,classify
638,register classify,1,analyze
638,register classify analyze,2,analyze
638,register classify analyze analyze,3,resolve
638,register classify analyze analyze resolve,4,close
639,register,0,classify
639,register classify,1,analyze
639,register classify analyze,2,resolve
639,register classify analyze resolve,3,close
640,register,0,classify
640,register classify,1,analyze
640,register classify analyze,2,resolve
640,register classify analyze resolve,3,analyze
640,register classify analyze resolve analyze,4,wait
