Case ID,n_A,n_O,n_W,has_A,has_O,has_W
196888,8,5,28,1,1,1
196891,6,13,14,1,1,1
196894,3,0,0,1,0,0
196897,3,0,0,1,0,0
196900,8,5,6,1,1,1
196903,8,14,24,1,1,1
196906,3,0,1,1,0,1
196909,4,0,13,1,0,1
196912,3,0,0,1,0,0
196915,4,0,25,1,0,1
196918,6,8,10,1,1,1
196921,6,4,17,1,1,1
196924,4,0,11,1,0,1
196927,4,0,3,1,0,1
196930,8,5,6,1,1,1
196933,3,0,1,1,0,1
196936,6,9,16,1,1,1
196939,8,5,5,1,1,1
196942,3,0,0,1,0,0
196945,4,0,3,1,0,1
196948,6,5,35,1,1,1
196951,6,4,2,1,1,1
196954,3,0,0,1,0,0
196957,6,4,3,1,1,1
196960,6,5,6,1,1,1
196963,8,5,4,1,1,1
196966,6,8,13,1,1,1
196969,6,9,9,1,1,1
196972,3,0,0,1,0,0
196975,4,0,3,1,0,1
196978,3,0,0,1,0,0
196981,3,0,0,1,0,0
196984,8,5,7,1,1,1
196987,8,5,4,1,1,1
196990,3,0,0,1,0,0
196993,3,0,1,1,0,1
196996,3,0,1,1,0,1
196999,8,9,10,1,1,1
197002,6,9,15,1,1,1
197005,8,5,9,1,1,1
197008,6,4,11,1,1,1
197011,6,5,5,1,1,1
197014,8,21,15,1,1,1
197017,3,0,1,1,0,1
197020,4,0,9,1,0,1
197023,6,8,10,1,1,1
197026,3,0,1,1,0,1
197039,3,0,2,1,0,1
197042,6,9,18,1,1,1
197045,3,0,0,1,0,0
197048,3,0,0,1,0,0
197051,6,8,17,1,1,1
197054,6,5,4,1,1,1
197057,3,0,0,1,0,0
197060,3,0,0,1,0,0
197063,3,0,1,1,0,1
197066,4,0,4,1,0,1
197069,3,0,0,1,0,0
197072,8,5,12,1,1,1
197075,6,9,18,1,1,1
197078,3,0,1,1,0,1
197081,4,0,8,1,0,1
197084,8,14,15,1,1,1
197087,3,0,0,1,0,0
197090,8,5,4,1,1,1
197093,6,12,12,1,1,1
197096,3,0,0,1,0,0
197099,6,5,9,1,1,1
197102,3,0,0,1,0,0
197105,6,5,7,1,1,1
197108,6,8,20,1,1,1
197111,4,0,1,1,0,1
197114,3,0,0,1,0,0
197117,3,0,1,1,0,1
197120,3,0,0,1,0,0
197123,6,5,7,1,1,1
197126,3,0,7,1,0,1
197129,3,0,1,1,0,1
197132,4,0,23,1,0,1
197135,6,5,3,1,1,1
197138,3,0,0,1,0,0
197141,3,0,1,1,0,1
197144,8,5,17,1,1,1
197147,4,0,3,1,0,1
197150,4,0,4,1,0,1
197153,3,0,0,1,0,0
197156,8,9,16,1,1,1
197159,3,0,1,1,0,1
197162,6,8,27,1,1,1
197165,3,0,1,1,0,1
197168,6,8,32,1,1,1
197171,3,0,0,1,0,0
197174,3,0,1,1,0,1
197177,3,0,1,1,0,1
197180,8,9,13,1,1,1
197183,4,0,9,1,0,1
197186,3,0,0,1,0,0
197189,6,4,4,1,1,1
197192,3,0,0,1,0,0
197195,3,0,0,1,0,0
197198,4,0,11,1,0,1
197201,6,8,8,1,1,1
197204,3,0,1,1,0,1
197207,4,0,15,1,0,1
197210,4,0,4,1,0,1
197213,3,0,0,1,0,0
197216,3,0,6,1,0,1
197219,5,4,35,1,1,1
197222,4,0,14,1,0,1
197225,6,8,8,1,1,1
197228,6,4,5,1,1,1
197231,4,0,4,1,0,1
197234,6,4,17,1,1,1
197237,3,0,0,1,0,0
197240,6,12,13,1,1,1
197243,8,5,4,1,1,1
197246,6,5,3,1,1,1
197249,6,8,7,1,1,1
197252,6,9,6,1,1,1
197255,4,0,2,1,0,1
197258,6,5,7,1,1,1
197261,3,0,1,1,0,1
197264,3,0,0,1,0,0
197267,8,10,27,1,1,1
197270,3,0,1,1,0,1
197273,3,0,1,1,0,1
197276,3,0,1,1,0,1
197279,3,0,0,1,0,0
197282,4,0,8,1,0,1
197285,8,9,18,1,1,1
197288,3,0,0,1,0,0
197291,6,4,6,1,1,1
197294,4,0,1,1,0,1
197297,8,5,18,1,1,1
197300,6,8,4,1,1,1
197303,6,9,5,1,1,1
197306,3,0,0,1,0,0
197309,8,5,10,1,1,1
197312,4,0,3,1,0,1
197315,4,0,3,1,0,1
197318,3,0,0,1,0,0
197321,6,8,19,1,1,1
197324,3,0,1,1,0,1
197327,6,8,7,1,1,1
197330,4,0,1,1,0,1
197333,3,0,0,1,0,0
197336,6,5,5,1,1,1
197339,4,0,17,1,0,1
197342,3,0,1,1,0,1
197345,3,0,0,1,0,0
197348,4,0,5,1,0,1
197351,6,4,3,1,1,1
197354,4,0,7,1,0,1
197357,3,0,4,1,0,1
197360,6,4,6,1,1,1
197363,4,0,4,1,0,1
197366,8,14,17,1,1,1
197369,3,0,0,1,0,0
197372,6,4,9,1,1,1
197375,3,0,1,1,0,1
197378,3,0,1,1,0,1
197381,3,0,0,1,0,0
197384,6,4,10,1,1,1
197387,6,5,8,1,1,1
197390,3,0,1,1,0,1
197393,4,0,1,1,0,1
197396,3,0,1,1,0,1
197399,3,0,1,1,0,1
197402,6,5,16,1,1,1
197405,3,0,1,1,0,1
197408,8,5,26,1,1,1
197411,3,0,0,1,0,0
197414,3,0,1,1,0,1
197419,8,9,6,1,1,1
197422,6,4,17,1,1,1
197425,8,5,3,1,1,1
197428,6,5,18,1,1,1
197431,6,13,12,1,1,1
197434,6,4,3,1,1,1
197437,5,11,20,1,1,1
197440,4,0,4,1,0,1
197443,6,5,7,1,1,1
197446,8,5,8,1,1,1
197449,3,0,0,1,0,0
197452,6,5,9,1,1,1
197455,8,5,14,1,1,1
197458,8,5,8,1,1,1
197461,3,0,2,1,0,1
197464,6,4,12,1,1,1
197467,8,9,12,1,1,1
197470,4,0,5,1,0,1
197473,3,0,0,1,0,0
197476,3,0,1,1,0,1
197479,3,0,1,1,0,1
197482,3,0,2,1,0,1
197485,8,5,12,1,1,1
197488,4,0,5,1,0,1
197491,6,4,8,1,1,1
197494,6,4,8,1,1,1
197497,6,4,20,1,1,1
197500,3,0,2,1,0,1
197503,3,0,0,1,0,0
197506,8,5,7,1,1,1
197509,6,8,6,1,1,1
197512,8,9,8,1,1,1
197515,8,13,16,1,1,1
197518,4,0,1,1,0,1
197521,3,0,0,1,0,0
197524,3,0,1,1,0,1
197527,4,0,19,1,0,1
197530,6,5,35,1,1,1
197533,8,13,9,1,1,1
197536,3,0,0,1,0,0
197539,3,0,1,1,0,1
197542,5,0,3,1,0,1
197545,6,5,10,1,1,1
197548,4,0,1,1,0,1
197551,3,0,0,1,0,0
197554,3,0,3,1,0,1
197557,6,4,12,1,1,1
197560,3,0,0,1,0,0
197563,4,0,2,1,0,1
197566,3,0,0,1,0,0
197569,4,0,2,1,0,1
197572,4,0,5,1,0,1
197575,3,0,0,1,0,0
197578,3,0,0,1,0,0
197581,6,4,15,1,1,1
197584,8,17,9,1,1,1
197587,4,0,11,1,0,1
197590,8,5,17,1,1,1
197593,3,0,1,1,0,1
197596,4,0,4,1,0,1
197599,3,0,0,1,0,0
197602,6,5,6,1,1,1
197605,6,12,15,1,1,1
197608,8,5,9,1,1,1
197611,3,0,1,1,0,1
197614,8,9,8,1,1,1
197617,4,0,4,1,0,1
197620,4,0,5,1,0,1
197623,8,5,26,1,1,1
197626,4,0,9,1,0,1
197629,3,0,0,1,0,0
197632,8,5,12,1,1,1
197635,3,0,0,1,0,0
197638,3,0,0,1,0,0
197641,3,0,0,1,0,0
197644,4,0,6,1,0,1
197647,8,21,18,1,1,1
197650,3,0,0,1,0,0
197653,3,0,1,1,0,1
197656,6,5,7,1,1,1
197659,3,0,0,1,0,0
197662,3,0,0,1,0,0
197665,6,9,21,1,1,1
197668,3,0,0,1,0,0
197671,4,0,1,1,0,1
197674,8,5,4,1,1,1
197677,4,0,2,1,0,1
197680,6,4,6,1,1,1
197683,3,0,1,1,0,1
197686,8,9,10,1,1,1
197689,4,0,6,1,0,1
197692,3,0,0,1,0,0
197695,4,0,2,1,0,1
197698,4,0,10,1,0,1
197701,6,8,12,1,1,1
197704,8,5,14,1,1,1
197707,8,10,23,1,1,1
197710,3,0,1,1,0,1
197713,3,0,0,1,0,0
197716,3,0,0,1,0,0
197719,3,0,0,1,0,0
197722,3,0,0,1,0,0
197725,8,13,42,1,1,1
197728,3,0,1,1,0,1
197731,8,13,17,1,1,1
197734,3,0,0,1,0,0
197737,8,5,4,1,1,1
197740,3,0,0,1,0,0
197743,8,5,4,1,1,1
197746,4,0,12,1,0,1
197749,4,0,7,1,0,1
197752,3,0,0,1,0,0
197755,3,0,0,1,0,0
197758,3,0,7,1,0,1
197761,4,0,2,1,0,1
197764,3,0,0,1,0,0
197767,3,0,1,1,0,1
197770,3,0,1,1,0,1
197773,8,5,12,1,1,1
197776,3,0,0,1,0,0
197779,6,5,5,1,1,1
197782,4,0,6,1,0,1
197785,3,0,3,1,0,1
197788,4,0,2,1,0,1
197791,3,0,2,1,0,1
197794,6,4,4,1,1,1
197797,8,10,24,1,1,1
197800,6,4,17,1,1,1
197819,3,0,1,1,0,1
197822,4,0,5,1,0,1
197825,8,5,15,1,1,1
197828,3,0,0,1,0,0
197831,3,0,1,1,0,1
197834,3,0,0,1,0,0
197837,4,0,2,1,0,1
197840,4,0,3,1,0,1
197843,3,0,1,1,0,1
197846,3,0,1,1,0,1
197849,8,5,8,1,1,1
197852,4,0,4,1,0,1
197855,3,0,0,1,0,0
197858,3,0,1,1,0,1
197861,3,0,0,1,0,0
197864,3,0,0,1,0,0
197867,6,4,4,1,1,1
197870,4,0,4,1,0,1
197873,4,0,3,1,0,1
197876,8,9,10,1,1,1
197879,6,4,5,1,1,1
197882,3,0,0,1,0,0
197885,3,0,1,1,0,1
197888,3,0,0,1,0,0
197891,8,21,12,1,1,1
197894,4,0,3,1,0,1
197897,6,5,12,1,1,1
197900,8,21,23,1,1,1
197903,3,0,0,1,0,0
197906,4,0,2,1,0,1
197909,4,0,6,1,0,1
197912,3,0,1,1,0,1
197915,3,0,1,1,0,1
197918,3,0,2,1,0,1
197921,3,0,2,1,0,1
197924,4,0,18,1,0,1
197927,4,0,7,1,0,1
197930,3,0,1,1,0,1
197933,3,0,1,1,0,1
197936,8,17,17,1,1,1
197939,3,0,1,1,0,1
197942,3,0,1,1,0,1
197945,3,0,0,1,0,0
197948,8,5,18,1,1,1
197951,4,0,7,1,0,1
197954,3,0,0,1,0,0
197957,6,4,3,1,1,1
197960,3,0,1,1,0,1
197963,4,0,22,1,0,1
197966,3,0,2,1,0,1
197969,6,4,8,1,1,1
197972,6,5,3,1,1,1
197975,3,0,0,1,0,0
197978,3,0,1,1,0,1
197981,6,4,17,1,1,1
197984,6,5,11,1,1,1
197987,3,0,1,1,0,1
197990,3,0,2,1,0,1
197993,8,5,12,1,1,1
197996,3,0,0,1,0,0
197999,5,0,2,1,0,1
198002,3,0,0,1,0,0
198005,6,5,6,1,1,1
198008,3,0,1,1,0,1
198011,3,0,0,1,0,0
198014,4,0,2,1,0,1
198017,5,15,12,1,1,1
198020,4,0,3,1,0,1
198023,3,0,0,1,0,0
198026,8,9,24,1,1,1
198029,6,4,2,1,1,1
198032,3,0,1,1,0,1
198035,4,0,5,1,0,1
198038,3,0,0,1,0,0
198041,3,0,1,1,0,1
198044,4,0,9,1,0,1
198047,3,0,0,1,0,0
198050,3,0,1,1,0,1
198053,6,4,6,1,1,1
198056,3,0,0,1,0,0
198059,3,0,1,1,0,1
198062,4,0,6,1,0,1
198065,6,4,6,1,1,1
198068,3,0,0,1,0,0
198071,6,4,7,1,1,1
198074,6,4,3,1,1,1
198077,4,0,3,1,0,1
198080,8,5,6,1,1,1
198083,6,4,11,1,1,1
198086,8,5,7,1,1,1
198089,3,0,1,1,0,1
198092,6,4,3,1,1,1
198095,3,0,2,1,0,1
198098,3,0,0,1,0,0
198101,8,5,10,1,1,1
198104,3,0,1,1,0,1
198107,8,9,5,1,1,1
198110,3,0,2,1,0,1
198113,8,29,16,1,1,1
198116,4,0,4,1,0,1
198119,3,0,1,1,0,1
198122,8,13,18,1,1,1
198125,8,5,10,1,1,1
198128,6,5,7,1,1,1
198131,3,0,1,1,0,1
198134,3,0,1,1,0,1
198137,3,0,0,1,0,0
198140,4,0,16,1,0,1
198143,6,4,16,1,1,1
198146,3,0,0,1,0,0
198149,6,4,4,1,1,1
198152,4,0,3,1,0,1
198155,3,0,1,1,0,1
198158,8,5,30,1,1,1
198161,8,21,17,1,1,1
198164,3,0,1,1,0,1
198167,8,5,17,1,1,1
198170,8,5,8,1,1,1
198173,3,0,0,1,0,0
198176,4,0,13,1,0,1
198179,3,0,0,1,0,0
198182,4,0,16,1,0,1
198185,4,0,3,1,0,1
198188,3,0,0,1,0,0
198191,3,0,0,1,0,0
198199,6,13,20,1,1,1
198202,8,10,28,1,1,1
198205,8,5,7,1,1,1
198208,3,0,0,1,0,0
198211,3,0,1,1,0,1
198214,8,10,13,1,1,1
198217,3,0,0,1,0,0
198220,6,4,8,1,1,1
198223,6,4,17,1,1,1
198226,3,0,1,1,0,1
198229,3,0,0,1,0,0
198232,8,5,69,1,1,1
198235,8,5,32,1,1,1
198238,3,0,0,1,0,0
198241,3,0,0,1,0,0
198244,3,0,0,1,0,0
198247,3,0,1,1,0,1
198250,8,14,20,1,1,1
198253,6,26,50,1,1,1
198256,3,0,0,1,0,0
198259,3,0,0,1,0,0
198262,6,4,8,1,1,1
198265,8,13,36,1,1,1
198268,3,0,0,1,0,0
198271,8,5,4,1,1,1
198274,6,8,24,1,1,1
198277,6,4,3,1,1,1
198280,6,8,7,1,1,1
198283,3,0,2,1,0,1
198286,8,5,7,1,1,1
198289,8,5,6,1,1,1
198292,3,0,0,1,0,0
198295,3,0,0,1,0,0
198298,3,0,1,1,0,1
198301,3,0,0,1,0,0
198304,3,0,0,1,0,0
198307,6,4,24,1,1,1
198310,8,4,12,1,1,1
198313,8,9,16,1,1,1
198316,4,0,2,1,0,1
198319,3,0,1,1,0,1
198322,6,5,29,1,1,1
198325,3,0,2,1,0,1
198328,3,0,0,1,0,0
198331,3,0,0,1,0,0
198334,8,5,14,1,1,1
198337,3,0,0,1,0,0
198340,3,0,0,1,0,0
198343,4,0,14,1,0,1
198346,6,4,7,1,1,1
198349,3,0,1,1,0,1
198352,8,5,8,1,1,1
198355,6,4,3,1,1,1
198358,8,9,15,1,1,1
198361,3,0,0,1,0,0
198364,3,0,0,1,0,0
198367,4,0,4,1,0,1
198370,3,0,2,1,0,1
198373,4,0,16,1,0,1
198376,6,8,15,1,1,1
198379,3,0,1,1,0,1
198382,3,0,3,1,0,1
198385,4,0,3,1,0,1
198388,5,0,2,1,0,1
198391,4,0,15,1,0,1
198394,6,8,7,1,1,1
198397,6,8,5,1,1,1
198400,3,0,0,1,0,0
198403,3,0,2,1,0,1
198406,6,4,15,1,1,1
198409,3,0,2,1,0,1
198412,6,9,7,1,1,1
198415,6,4,22,1,1,1
198418,6,4,6,1,1,1
198421,3,0,2,1,0,1
198424,4,0,14,1,0,1
198427,4,0,9,1,0,1
198430,4,0,4,1,0,1
198433,3,0,2,1,0,1
198436,3,0,2,1,0,1
198439,4,0,3,1,0,1
198442,3,0,1,1,0,1
198445,6,4,5,1,1,1
198448,8,5,9,1,1,1
198451,3,0,1,1,0,1
198454,3,0,0,1,0,0
198457,3,0,1,1,0,1
198460,6,4,9,1,1,1
198463,3,0,1,1,0,1
198466,8,9,9,1,1,1
198469,4,0,9,1,0,1
198472,8,9,7,1,1,1
198475,8,5,11,1,1,1
198478,6,8,8,1,1,1
198481,4,0,15,1,0,1
198484,8,9,19,1,1,1
198487,3,0,0,1,0,0
198490,3,0,1,1,0,1
198493,3,0,0,1,0,0
198496,6,5,15,1,1,1
198499,3,0,0,1,0,0
198502,4,0,5,1,0,1
198505,3,0,1,1,0,1
198519,3,0,0,1,0,0
198522,4,0,9,1,0,1
198525,8,5,11,1,1,1
198528,4,0,2,1,0,1
198531,4,0,1,1,0,1
198534,3,0,1,1,0,1
198537,3,0,0,1,0,0
198540,4,0,3,1,0,1
198543,8,19,21,1,1,1
198546,3,0,0,1,0,0
198549,3,0,1,1,0,1
198552,3,0,0,1,0,0
198555,4,0,4,1,0,1
198558,6,8,6,1,1,1
198561,4,0,3,1,0,1
198564,3,0,0,1,0,0
198567,8,5,3,1,1,1
198570,6,5,8,1,1,1
198573,8,13,8,1,1,1
198576,3,0,1,1,0,1
198579,3,0,0,1,0,0
198582,8,5,10,1,1,1
198585,6,13,28,1,1,1
198588,6,4,19,1,1,1
198591,3,0,0,1,0,0
198594,3,0,1,1,0,1
198597,6,9,13,1,1,1
198600,3,0,0,1,0,0
198603,3,0,0,1,0,0
198606,6,8,5,1,1,1
198609,8,5,15,1,1,1
198612,3,0,0,1,0,0
198615,4,0,2,1,0,1
198618,8,9,27,1,1,1
198621,8,5,18,1,1,1
198624,8,5,7,1,1,1
198627,8,5,36,1,1,1
198630,6,4,13,1,1,1
198633,8,5,27,1,1,1
198636,4,0,2,1,0,1
198639,6,5,4,1,1,1
198642,8,17,25,1,1,1
198645,4,0,3,1,0,1
198648,3,0,0,1,0,0
198651,3,0,0,1,0,0
198654,3,0,0,1,0,0
198657,8,9,6,1,1,1
198660,3,0,0,1,0,0
198663,3,0,1,1,0,1
198666,3,0,0,1,0,0
198669,6,4,11,1,1,1
198672,8,5,14,1,1,1
198675,8,5,6,1,1,1
198678,8,10,11,1,1,1
198681,6,4,6,1,1,1
198684,6,13,8,1,1,1
198687,3,0,0,1,0,0
198690,3,0,0,1,0,0
198693,3,0,1,1,0,1
198696,3,0,0,1,0,0
198699,5,0,1,1,0,1
198702,3,0,0,1,0,0
198705,8,13,8,1,1,1
198708,4,0,3,1,0,1
198711,8,5,14,1,1,1
198714,3,0,0,1,0,0
198717,6,4,3,1,1,1
198720,6,4,5,1,1,1
198723,3,0,1,1,0,1
198726,6,4,3,1,1,1
198729,3,0,0,1,0,0
198732,6,4,9,1,1,1
198735,8,5,8,1,1,1
198738,3,0,0,1,0,0
198741,3,0,1,1,0,1
198744,8,5,9,1,1,1
198747,3,0,1,1,0,1
198750,3,0,1,1,0,1
198753,6,4,14,1,1,1
198756,3,0,0,1,0,0
198759,3,0,0,1,0,0
198762,3,0,3,1,0,1
198765,8,5,13,1,1,1
198768,4,0,1,1,0,1
198771,8,5,4,1,1,1
198774,3,0,2,1,0,1
198777,3,0,0,1,0,0
198780,4,0,11,1,0,1
198783,3,0,1,1,0,1
198786,4,0,4,1,0,1
198789,8,5,5,1,1,1
198792,5,0,5,1,0,1
198795,3,0,0,1,0,0
198798,3,0,0,1,0,0
198801,4,0,2,1,0,1
198804,3,0,0,1,0,0
198807,3,0,0,1,0,0
198810,3,0,0,1,0,0
198813,3,0,0,1,0,0
198816,6,4,5,1,1,1
198819,3,0,1,1,0,1
198822,3,0,0,1,0,0
198825,3,0,0,1,0,0
198828,8,5,4,1,1,1
198831,3,0,0,1,0,0
198834,6,9,15,1,1,1
198837,6,4,4,1,1,1
198840,3,0,0,1,0,0
198843,3,0,0,1,0,0
198846,3,0,0,1,0,0
198849,4,0,6,1,0,1
198852,4,0,21,1,0,1
198855,3,0,1,1,0,1
198858,3,0,1,1,0,1
198861,3,0,0,1,0,0
198864,4,0,2,1,0,1
198867,8,5,11,1,1,1
198870,4,0,5,1,0,1
198873,3,0,0,1,0,0
198876,6,21,17,1,1,1
198879,4,0,3,1,0,1
198882,8,5,5,1,1,1
198885,3,0,0,1,0,0
198888,3,0,1,1,0,1
198891,3,0,0,1,0,0
198894,6,4,12,1,1,1
198897,6,4,15,1,1,1
198900,3,0,0,1,0,0
198903,8,9,12,1,1,1
198906,8,5,5,1,1,1
198909,4,0,6,1,0,1
198912,4,0,4,1,0,1
198915,8,5,16,1,1,1
198918,6,5,16,1,1,1
198921,3,0,1,1,0,1
198924,4,0,7,1,0,1
198927,3,0,0,1,0,0
198930,3,0,1,1,0,1
198933,3,0,1,1,0,1
198936,4,0,4,1,0,1
198939,3,0,0,1,0,0
198942,4,0,5,1,0,1
198945,8,5,14,1,1,1
198948,4,0,7,1,0,1
198951,4,0,10,1,0,1
198954,6,4,12,1,1,1
198957,6,4,13,1,1,1
198960,4,0,16,1,0,1
198963,3,0,0,1,0,0
198966,8,5,17,1,1,1
198969,6,5,4,1,1,1
198972,3,0,1,1,0,1
198975,3,0,0,1,0,0
198978,8,5,11,1,1,1
198981,4,0,6,1,0,1
198984,3,0,0,1,0,0
198987,4,0,7,1,0,1
198990,3,0,1,1,0,1
198993,3,0,0,1,0,0
198996,5,11,13,1,1,1
198999,4,0,3,1,0,1
199002,8,13,9,1,1,1
199005,3,0,1,1,0,1
199008,4,0,5,1,0,1
199011,3,0,0,1,0,0
199014,8,5,37,1,1,1
199017,3,0,1,1,0,1
199020,3,0,1,1,0,1
199023,6,5,10,1,1,1
199026,3,0,0,1,0,0
199029,4,0,1,1,0,1
199032,3,0,0,1,0,0
199035,8,9,16,1,1,1
199038,8,5,9,1,1,1
199041,6,4,6,1,1,1
199044,4,0,3,1,0,1
199047,4,0,3,1,0,1
199050,3,0,1,1,0,1
199053,4,0,4,1,0,1
199056,8,9,13,1,1,1
199059,3,0,0,1,0,0
199062,3,0,0,1,0,0
199065,4,0,3,1,0,1
199068,8,9,30,1,1,1
199071,8,21,10,1,1,1
199074,3,0,0,1,0,0
199077,3,0,0,1,0,0
199080,3,0,1,1,0,1
199083,4,0,3,1,0,1
199086,8,13,12,1,1,1
199089,3,0,0,1,0,0
199092,4,0,2,1,0,1
199095,3,0,1,1,0,1
199098,6,5,3,1,1,1
199101,8,5,13,1,1,1
199104,8,10,23,1,1,1
199107,8,5,12,1,1,1
199110,4,0,18,1,0,1
199113,8,9,11,1,1,1
199116,3,0,0,1,0,0
199119,3,0,1,1,0,1
199122,3,0,0,1,0,0
199125,3,0,0,1,0,0
199128,4,0,8,1,0,1
199131,3,0,1,1,0,1
199134,3,0,2,1,0,1
199137,3,0,0,1,0,0
199140,8,9,9,1,1,1
199143,3,0,0,1,0,0
199146,3,0,4,1,0,1
199149,3,0,0,1,0,0
199159,3,0,0,1,0,0
199162,4,0,10,1,0,1
199165,8,14,14,1,1,1
199168,3,0,1,1,0,1
199171,3,0,1,1,0,1
199174,3,0,0,1,0,0
199177,8,5,8,1,1,1
199180,3,0,0,1,0,0
199183,6,4,14,1,1,1
199186,8,9,7,1,1,1
199189,6,8,10,1,1,1
199192,3,0,1,1,0,1
199195,3,0,0,1,0,0
199198,4,0,3,1,0,1
199201,3,0,2,1,0,1
199204,6,4,7,1,1,1
199207,8,5,18,1,1,1
199210,4,0,9,1,0,1
199213,8,5,6,1,1,1
199216,4,0,2,1,0,1
199219,3,0,0,1,0,0
199222,8,10,15,1,1,1
199225,3,0,1,1,0,1
199228,6,4,11,1,1,1
199231,3,0,1,1,0,1
199234,3,0,0,1,0,0
199237,3,0,0,1,0,0
199240,3,0,0,1,0,0
199243,3,0,0,1,0,0
199246,3,0,1,1,0,1
199249,4,0,3,1,0,1
199252,3,0,0,1,0,0
199255,3,0,0,1,0,0
199258,4,0,7,1,0,1
199261,4,0,6,1,0,1
199264,3,0,1,1,0,1
199267,3,0,0,1,0,0
199270,6,4,8,1,1,1
199273,6,5,26,1,1,1
199276,3,0,0,1,0,0
199279,8,5,6,1,1,1
199282,3,0,1,1,0,1
199285,8,5,3,1,1,1
199288,4,0,1,1,0,1
199291,3,0,1,1,0,1
199294,8,5,7,1,1,1
199297,4,0,13,1,0,1
199300,3,0,0,1,0,0
199303,8,5,5,1,1,1
199306,4,0,3,1,0,1
199309,3,0,0,1,0,0
199312,3,0,1,1,0,1
199315,3,0,0,1,0,0
199318,6,12,10,1,1,1
199321,3,0,1,1,0,1
199324,4,0,4,1,0,1
199327,3,0,1,1,0,1
199330,6,8,5,1,1,1
199333,6,9,27,1,1,1
199336,3,0,0,1,0,0
199339,4,0,2,1,0,1
199342,3,0,0,1,0,0
199345,6,5,19,1,1,1
199348,8,5,4,1,1,1
199351,5,0,2,1,0,1
199354,8,5,9,1,1,1
199357,3,0,0,1,0,0
199360,8,5,10,1,1,1
199363,4,0,4,1,0,1
199366,3,0,0,1,0,0
199369,6,5,9,1,1,1
199372,4,0,11,1,0,1
199375,8,5,7,1,1,1
199378,3,0,1,1,0,1
199381,8,5,10,1,1,1
199384,4,0,2,1,0,1
199387,4,0,3,1,0,1
199390,3,0,0,1,0,0
199393,6,8,8,1,1,1
199396,6,5,6,1,1,1
199399,6,9,10,1,1,1
199402,3,0,1,1,0,1
199405,8,5,11,1,1,1
199408,6,4,8,1,1,1
199411,6,5,26,1,1,1
199414,3,0,0,1,0,0
199417,8,5,10,1,1,1
199420,3,0,0,1,0,0
199423,3,0,1,1,0,1
199426,4,0,6,1,0,1
199429,3,0,1,1,0,1
199432,8,5,18,1,1,1
199435,3,0,0,1,0,0
199438,6,4,5,1,1,1
199441,8,9,13,1,1,1
199444,3,0,0,1,0,0
199447,4,0,1,1,0,1
199450,4,0,1,1,0,1
199453,8,14,14,1,1,1
199456,3,0,1,1,0,1
199459,3,0,0,1,0,0
199462,8,5,7,1,1,1
199465,3,0,0,1,0,0
199468,3,0,1,1,0,1
199471,6,9,15,1,1,1
199474,3,0,0,1,0,0
199477,3,0,0,1,0,0
199480,6,4,8,1,1,1
199483,3,0,1,1,0,1
199486,3,0,1,1,0,1
199489,3,0,0,1,0,0
199492,3,0,0,1,0,0
199495,3,0,0,1,0,0
199498,8,10,13,1,1,1
199519,8,5,5,1,1,1
199522,3,0,0,1,0,0
199525,3,0,0,1,0,0
199528,4,0,3,1,0,1
199531,6,9,20,1,1,1
199534,3,0,0,1,0,0
199537,6,5,11,1,1,1
199540,3,0,0,1,0,0
199543,8,5,11,1,1,1
199546,3,0,0,1,0,0
199549,3,0,1,1,0,1
199552,4,0,13,1,0,1
199555,3,0,0,1,0,0
199558,8,9,7,1,1,1
199561,3,0,0,1,0,0
199564,3,0,0,1,0,0
199567,3,0,1,1,0,1
199570,6,13,20,1,1,1
199573,3,0,0,1,0,0
199576,3,0,0,1,0,0
199579,8,9,24,1,1,1
199582,3,0,0,1,0,0
199585,4,0,1,1,0,1
199588,6,5,14,1,1,1
199591,4,0,12,1,0,1
199594,3,0,0,1,0,0
199597,3,0,0,1,0,0
199600,6,4,15,1,1,1
199603,4,0,17,1,0,1
199606,6,4,6,1,1,1
199609,6,4,4,1,1,1
199612,4,0,1,1,0,1
199615,3,0,0,1,0,0
199618,8,9,7,1,1,1
199621,3,0,2,1,0,1
199624,8,13,13,1,1,1
199627,6,5,8,1,1,1
199630,3,0,1,1,0,1
199633,6,4,17,1,1,1
199636,3,0,0,1,0,0
199639,6,4,2,1,1,1
199642,3,0,0,1,0,0
199645,3,0,0,1,0,0
199648,3,0,2,1,0,1
199651,4,0,3,1,0,1
199654,8,10,17,1,1,1
199657,3,0,0,1,0,0
199660,6,4,5,1,1,1
199663,3,0,0,1,0,0
199666,4,0,5,1,0,1
199669,4,0,8,1,0,1
199672,4,0,4,1,0,1
199675,4,0,5,1,0,1
199678,5,11,22,1,1,1
199681,8,5,23,1,1,1
199684,6,5,4,1,1,1
199687,3,0,1,1,0,1
199690,3,0,1,1,0,1
199693,3,0,0,1,0,0
199696,3,0,3,1,0,1
199699,3,0,1,1,0,1
199702,8,5,19,1,1,1
199705,3,0,0,1,0,0
199708,3,0,1,1,0,1
199711,3,0,0,1,0,0
199714,8,5,8,1,1,1
199717,6,5,7,1,1,1
199720,3,0,0,1,0,0
199723,3,0,0,1,0,0
199726,6,5,4,1,1,1
199729,8,5,13,1,1,1
199732,4,0,17,1,0,1
199735,8,5,5,1,1,1
199738,8,9,6,1,1,1
199741,6,5,6,1,1,1
199744,4,0,16,1,0,1
199747,3,0,0,1,0,0
